# Title: Africa Average Temperature Anomalies
# Units: Degrees Celsius
# Base Period: 1910-2000
Date,Anomaly
196404,-0.22
196405,-0.22
196406,-0.32
196407,-0.64
196408,-0.42
196409,-0.73
196410,-0.56
196411,-0.57
196412,-0.12
196501,-0.06
196502,0.11
196503,-0.11
196504,-0.74
196505,-0.43
196506,-0.34
196507,0.02
196508,-0.13
196509,-0.13
196510,-0.28
196511,-0.31
196512,-0.21
196601,0.64
196602,0.25
196603,-0.25
196604,-0.12
196605,-0.08
196606,0.17
196607,0.39
196608,0.34
196609,-0.08
196610,0.06
196611,0.1
196612,-0.05
196701,-0.53
196702,-0.06
196703,-0.44
196704,-0.05
196705,-0.02
196706,-0.09
196707,-0.42
196708,-0.25
196709,-0.25
196710,-0.38
196711,-0.44
196712,-0.33
196801,-0.49
196802,-0.05
196803,-0.55
196804,-0.48
196805,-0.32
196806,-0.51
196807,-0.03
196808,0.37
196809,0.07
196810,-0.18
196811,-0.23
196812,0.33
196901,0.34
196902,1.24
196903,1.24
196904,0.11
196905,0.23
196906,0.41
196907,-0.08
196908,0.2
196909,0.26
196910,0.06
196911,0.36
196912,0.24
197001,0.89
197002,0.56
197003,0.12
197004,0.07
197005,0.18
197006,0.22
197007,0.07
197008,0.16
197009,-0.01
197010,-0.25
197011,-0.08
197012,-0.31
197101,-0.14
197102,-0.26
197103,0.35
197104,-0.2
197105,-0.15
197106,-0.09
197107,-0.12
197108,-0.27
197109,-0.2
197110,-0.57
197111,-0.56
197112,-0.38
197201,-0.06
197202,-0.17
197203,-0.18
197204,-0.19
197205,-0.34
197206,-0.22
197207,0.43
197208,0.27
197209,0.49
197210,0.46
197211,-0.3
197212,0.42
197301,0.51
197302,0.76
197303,0.36
197304,0.41
197305,0.51
197306,0.53
197307,0.49
197308,0.18
197309,0.24
197310,0.07
197311,-0.44
197312,-0.27
197401,-0.47
197402,-0.18
197403,-0.33
197404,-0.24
197405,-0.21
197406,0.15
197407,-0.37
197408,-0.05
197409,-0.28
197410,-0.08
197411,-0.58
197412,-0.66
197501,-0.64
197502,0.03
197503,-0.28
197504,0.08
197505,-0.11
197506,-0.08
197507,-0.21
197508,-0.24
197509,-0.25
197510,-0.42
197511,-0.34
197512,-0.01
197601,-0.49
197602,-0.29
197603,-0.57
197604,-0.45
197605,-0.33
197606,-0.25
197607,-0.13
197608,-0.27
197609,0.06
197610,0.03
197611,-0.18
197612,0.55
197701,0.51
197702,0.25
197703,-0.26
197704,-0.08
197705,0.11
197706,0.14
197707,0.35
197708,0.34
197709,0.17
197710,-0.01
197711,-0.1
197712,0.03
197801,0.24
197802,0.82
197803,0.16
197804,0.11
197805,0.2
197806,-0.2
197807,-0.26
197808,0.3
197809,-0.01
197810,-0.04
197811,-0.57
197812,0.54
197901,1.04
197902,0.77
197903,0.65
197904,0.25
197905,0.14
197906,0.06
197907,0.13
197908,0.6
197909,0.27
197910,0.46
197911,0.12
197912,-0.26
198001,0.68
198002,0.47
198003,0.46
198004,0.5
198005,0.36
198006,0.25
198007,0.1
198008,0.37
198009,0.25
198010,0.32
198011,0.39
198012,-0.17
198101,-0.5
198102,-0.03
198103,0.55
198104,0.36
198105,0.12
198106,0.21
198107,0.05
198108,0.09
198109,-0.03
198110,0.34
198111,-0.24
198112,0.68
198201,0.57
198202,-0.1
198203,-0.03
198204,0.08
198205,-0.17
198206,0.29
198207,0.45
198208,0.18
198209,0.43
198210,0.05
198211,-0.56
198212,-0.17
198301,-0.85
198302,0.64
198303,0.26
198304,0.72
198305,0.97
198306,0.57
198307,0.78
198308,0.5
198309,0.61
198310,-0.15
198311,0.6
198312,0.25
198401,-0.27
198402,0.06
198403,0.65
198404,0.47
198405,0.63
198406,0.05
198407,0.09
198408,0.52
198409,0.43
198410,0.28
198411,-0.07
198412,-0.13
198501,0.83
198502,0.16
198503,0.51
198504,-0.36
198505,0.14
198506,0.4
198507,0.04
198508,0.34
198509,0.09
198510,0.15
198511,0.36
198512,0.04
198601,-0.13
198602,0.65
198603,0.4
198604,0.54
198605,0.24
198606,0.27
198607,0.14
198608,0.61
