# Title: Atlantic MDR Average Temperature Anomalies
# Units: Degrees Celsius
# Base Period: 1910-2000
Date,Anomaly
193506,-0.19
193507,-0.1
193508,-0.2
193509,-0.3
193510,-0.3
193511,-0.33
193512,-0.36
193601,-0.17
193602,-0.02
193603,0.29
193604,0.29
193605,0.39
193606,0.5
193607,0.32
193608,0.17
193609,0.03
193610,0.05
193611,-0.14
193612,-0.18
193701,-0.17
193702,-0.11
193703,0.19
193704,0.09
193705,0.12
193706,0.24
193707,0.34
193708,0.32
193709,0.45
193710,0.37
193711,0.57
193712,0.61
193801,0.21
193802,0.07
193803,-0.02
193804,-0.06
193805,-0.05
193806,-0.13
193807,-0.05
193808,-0.17
193809,-0.07
193810,-0.03
193811,-0.08
193812,-0.24
193901,-0.32
193902,-0.42
193903,-0.57
193904,-0.57
193905,-0.41
193906,-0.27
193907,-0.24
193908,0
193909,0.18
193910,0.17
193911,0.1
193912,0.33
194001,0.78
194002,0.56
194003,0.55
194004,0.67
194005,0.73
194006,0.63
194007,0.48
194008,0.6
194009,0.48
194010,0.58
194011,0.63
194012,0.49
194101,0.76
194102,0.78
194103,0.51
194104,0.66
194105,0.67
194106,0.32
194107,0.36
194108,0.45
194109,0.42
194110,0.62
194111,0.76
194112,0.53
194201,0.27
194202,0.43
194203,0.59
194204,0.52
194205,0.46
194206,0.41
194207,0.31
194208,0.23
194209,0.23
194210,0.14
194211,0.23
194212,0.18
194301,0.01
194302,-0.05
194303,-0.19
194304,-0.18
194305,-0.14
194306,-0.28
194307,-0.19
194308,-0.01
194309,0.26
194310,0.29
194311,0.13
194312,0.12
194401,0.21
194402,0.34
194403,0.47
194404,0.33
194405,0.09
194406,0.31
194407,0.51
194408,0.33
194409,0.34
194410,0.36
194411,0.35
194412,0.17
194501,0.31
194502,0.24
194503,0.34
194504,0.64
194505,0.75
194506,0.75
194507,0.64
194508,1.31
194509,0.91
194510,0.44
194511,-0.04
194512,0.08
194601,0.29
194602,0.08
194603,0.25
194604,0.13
194605,-0.04
194606,-0.39
