# Title: Asia Average Temperature Anomalies
# Units: Degrees Celsius
# Base Period: 1910-2000
Date,Anomaly
193008,0.18
193009,-0.51
193010,-0.14
193011,0.78
193012,-1.09
193101,-1.61
193102,-2.96
193103,0.04
193104,-1
193105,-0.66
193106,0.15
193107,0.17
193108,0.41
193109,0.55
193110,0.95
193111,0.18
193112,0.08
193201,2.1
193202,-0.21
193203,-0.15
193204,0.62
193205,-0.37
193206,-0.08
193207,0.23
193208,-0.04
193209,0.67
193210,0.72
193211,-0.23
193212,-0.32
193301,-1.55
193302,-1.53
193303,-1.36
193304,-0.39
193305,-0.67
193306,-0.68
193307,-0.02
193308,-0.04
193309,-0.5
193310,-0.12
193311,-0.05
193312,-0.3
193401,-0.61
193402,2.01
193403,-0.87
193404,-1.5
193405,0.17
193406,-0.25
193407,-0.27
193408,-0.16
193409,-0.76
193410,-0.07
193411,0.24
193412,0.49
193501,-0.77
193502,2.25
193503,0.33
193504,-1.15
193505,-0.15
193506,-0.18
193507,-0.15
193508,0.35
193509,0.12
193510,0.44
193511,-1.35
193512,-1.21
193601,-1.47
193602,-0.63
193603,-1.47
193604,-0.37
193605,-0.21
193606,-0.19
193607,0.14
193608,-0.16
193609,0.28
193610,0.8
193611,0.37
193612,1.13
193701,-0.01
193702,0.75
193703,-1.71
193704,-0.89
193705,-0.02
193706,0.06
193707,0.03
193708,-0.05
193709,0.48
193710,0.63
193711,-0.22
193712,-0.68
193801,0.25
193802,0.51
193803,0.53
193804,1.59
193805,0.33
193806,-0.37
193807,0.17
193808,0.33
193809,0.26
193810,0.01
193811,0.99
193812,-1.53
193901,-0.71
193902,1.41
193903,-0.05
193904,-0.36
193905,0.08
193906,0.45
193907,0.05
193908,0.19
193909,0
193910,-0.1
193911,0.45
193912,1.89
194001,-1.35
194002,0.2
194003,0.09
194004,0.65
194005,-0.41
194006,0.17
194007,0.25
194008,0
194009,0
194010,-0.39
194011,0.54
194012,0.47
194101,-0.26
194102,-0.38
194103,-0.3
194104,-0.48
194105,0.02
194106,0.35
194107,-0.01
194108,0.16
194109,0
194110,0.69
194111,-0.54
194112,-0.68
194201,0.39
194202,-1.26
194203,-0.64
194204,-0.65
194205,-0.22
194206,0.4
194207,0.12
194208,-0.29
194209,0.14
194210,0.17
194211,0.73
194212,1
194301,-0.57
194302,0.54
194303,0.6
194304,0.87
194305,1.09
194306,-0.34
194307,-0.01
194308,0.15
194309,0.28
194310,0.51
194311,-0.14
194312,0.82
194401,1.31
194402,1.03
194403,1.77
194404,0.09
194405,0.39
194406,0.08
194407,0.2
194408,-0.07
194409,0.64
194410,0.27
194411,-0.67
194412,-1.33
194501,-0.99
194502,-2.06
194503,-1.17
194504,0.84
194505,0.28
194506,0.27
194507,-0.24
194508,0.52
194509,0.46
194510,0.66
194511,0.31
194512,-0.98
194601,0.55
194602,1.15
194603,-1.12
194604,0.84
194605,-0.2
194606,-0.19
194607,0.08
194608,0.12
194609,-0.35
194610,0.1
194611,0.12
194612,-1.55
194701,-1
194702,-0.82
194703,0.61
194704,1.11
194705,0.17
194706,-0.15
194707,-0.3
194708,-0.17
194709,0.23
194710,0.78
194711,0.37
194712,-0.81
194801,1.41
194802,0.45
194803,0.49
194804,0.66
194805,0.43
194806,0.34
194807,0.15
194808,0.21
194809,0.14
194810,0.49
194811,0.57
194812,0.01
194901,1.67
194902,0.57
194903,-0.46
194904,0.29
194905,0.4
194906,-0.32
194907,-0.41
194908,0.03
194909,-0.24
194910,0.44
194911,-1.17
194912,-1.13
195001,-0.66
195002,-0.72
195003,0.21
195004,-0.24
195005,0.22
195006,-0.22
195007,-0.44
195008,-0.37
195009,-0.15
195010,0
195011,-1.56
195012,-0.75
195101,-1.15
195102,-2.44
195103,-0.42
195104,0.08
195105,0.41
195106,-0.14
195107,0.01
195108,0.23
195109,0.69
195110,1.03
195111,0.3
195112,2.75
195201,0.63
195202,-0.02
195203,-0.86
195204,-0.34
195205,-0.14
195206,-0.01
195207,0.36
195208,0.11
195209,0.56
195210,-0.73
195211,-2.23
195212,-1.43
195301,0.1
195302,0.32
195303,1.01
195304,0.66
195305,0.56
195306,0.54
195307,0.52
195308,0.29
195309,0.27
195310,0.17
195311,-1.2
195312,0.78
195401,-0.68
195402,-1.19
195403,-0.75
195404,0.17
195405,-0.62
195406,0.15
195407,0.23
195408,0.38
195409,0.26
195410,0.4
195411,0.3
195412,-1.11
195501,1.11
195502,-0.17
195503,-1.22
195504,-0.97
195505,0.06
195506,0.25
195507,-0.22
195508,0.24
195509,0.02
195510,0.27
195511,0.29
195512,-0.4
195601,-0.79
195602,-0.86
